pwi,label,wellId,unitsId,operator,interval,lateralLength,perfLength,completionYear,totalProppant,totalFluidPumped,orientation,tvd,md,x,y,surveyX_0,surveyX_1,surveyX_2,surveyX_3,surveyX_4,surveyY_0,surveyY_1,surveyY_2,surveyY_3,surveyY_4,surveyTvdss_0,surveyTvdss_1,surveyTvdss_2,surveyTvdss_3,surveyTvdss_4,latitude,longitude,relativeLanding,percentInZone,comments,tags,numFracSiblings,numFracParents,numFracChildren,numFracOffsets,oilUpliftRatio,gasUpliftRatio,waterUpliftRatio,boe6UpliftRatio,classFrac,totalDrainage,totalDrainageOil,totalDrainageWater,totalDrainageGas,prodOil6mo,prodOil12mo,prodOil24mo,prodOilIp,prodWater6mo,prodWater12mo,prodWater24mo,prodWaterIp,prodGas6mo,prodGas12mo,prodGas24mo,prodGasIp,eurOil,eurGas,eurWater,declineOilQi,declineOilB,declineOilDe,declineOilDmin,declineGasQi,declineGasB,declineGasDe,declineGasDmin,declineWaterQi,declineWaterB,declineWaterDe,declineWaterDmin,shMaxOrientation,angleFromSHMax,distanceTop,distanceBtm,fracSummaryId,prodSummaryId,declineId,parentHorizDistanceMin,parentVertDistanceMin,parentDistanceMin,parentOverlapAvg,parentDepletionDaysMin,parentDepletionDaysMax,parentBounded,parentBoundedHoriz,parentBoundedTop,parentBoundedBelow,parentCount,siblingHorizDistanceMin,siblingVertDistanceMin,siblingDistanceMin,siblingOverlapAvg,siblingDepletionDaysMin,siblingDepletionDaysMax,siblingBounded,siblingBoundedHoriz,siblingBoundedTop,siblingBoundedBelow,siblingCount,childHorizDistanceMin,childVertDistanceMin,childDistanceMin,childOverlapAvg,childDepletionDaysMin,childDepletionDaysMax,childBounded,childBoundedHoriz,childBoundedTop,childBoundedBelow,childCount,fracHorizDistanceMin,fracVertDistanceMin,fracDistanceMin,fracOverlapAvg,fracDepletionDaysMin,fracDepletionDaysMax,fracBounded,fracBoundedHoriz,fracBoundedTop,fracBoundedBelow,fracCount,hasSurvey,hasDecline,hasFracSummary,hasProduction,totalProppantByPerfLength,totalFluidByPerfLength,intervalThickness,eurOilByPerfLength,eurGasByPerfLength,eurWaterByPerfLength,declineOilQiByPerfLength,declineGasQiByPerfLength,declineWaterQiByPerfLength,county,state,basin,spudYear,firstProductionYear,primaryProduct,predictEurOilByPerfLength,scoreEurOilIndex,predictEurGasByPerfLength,scoreEurGasIndex,predictEurWaterByPerfLength,scoreEurWaterIndex,avgHzDistAnyZone,closestHzDistSameZone,avgOffsetWellProducing,closestOffsetWellProducing,monthsToPeakProduction,normGasSaturation,normOilSaturation,normWaterSaturation,normGor,normCgr,normWaterCut,normGasRisk,normWaterRisk,attributes_TOC_WFMP_upper,attributes_TOC_WFMPC,attributes_TOC_WFMPB_upper,attributes_TOC_WFMPB_lower,attributes_TOC_WFMP_lower,attributes_TOC_TBSG4,attributes_GOR_WFMPC,attributes_GOR_WCAU,attributes_GOR_WCBU,attributes_GOR_TBSG4,attributes_GOR_WCBL,attributes_GOR_WCAL,attributes_VCL_TBSG4,attributes_VCL_WFMPB_lower,attributes_VCL_WFMPB_upper,attributes_VCL_WFMPC,attributes_VCL_WFMP_lower,attributes_VCL_WFMP_upper,attributes_SW_WFMPC,attributes_SW_WFMPB_upper,attributes_SW_WFMPB_lower,attributes_SW_WFMP_upper,attributes_SW_WFMP_lower,attributes_SW_TBSG4,attributes_NTG_WFMPC,attributes_NTG_TBSG4,attributes_NTG_WFMP_upper,attributes_NTG_WFMP_lower,attributes_NTG_WFMPB_upper,attributes_NTG_WFMPB_lower,attributes_PHIT_WFMPC,attributes_PHIT_WFMPB_upper,attributes_PHIT_WFMP_upper,attributes_PHIT_WFMP_lower,attributes_PHIT_TBSG4,attributes_PHIT_WFMPB_lower
629e69a631fd4e0001110218,LARSON 04-TTT-B02 - 221H  [42-301-34260-00-00],42-301-34260-00-00,,Matador,BOT,6887,6887,2019.4166,,,-131.06512,12056.472,,-11533237,3730656.5,-11533237,-11533283,-11533307,-11533987,-11535145,3730656.5,3730797,3730891.5,3730090,3728762.2,843.60077,-645.8908,-2138.2983,-2832.9832,-2819.0173,31.750898,-103.60483,0.9362492,0.9362492,,,0,0,0,150,,,,,,301162.28,3917.2747,0,0,71258,124756,205276,461.80646,99779,230933,947169,645.7742,370293,673325,1120386,2259.6128,704453.94,3678028,2546760.8,554.1695,1.3,0.5622819,0.06,2711.5354,1.0313013,0.4780733,0.06,3244.48,0.64285713,0.51909,0.06512033,357.17438,128,63.75078,936.2492,62a9e54eb2ddf80001365b8a,629e6f5531fd4e000111d4e7,62a93213f08d5a000179724c,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,,,,,,,,,,,0,True,True,True,True,,,1000,102.28749,534.0537,369.79248,0.080466025,0.39371794,0.47110206,LOVING (DB),,Delaware,2019.25,2019.4166,,,,,,,,2500,2500,,,2,0,0.013007189,0,0,0,0,0,0,2.4149504,1.5875489,1.2756587,1.7983822,2.839087,0.45911026,11981.277,2890.467,3384.9426,3624.0625,3384.9426,2890.467,0.27246934,0.24605207,0.2495861,0.24365743,0.19345546,0.2546184,0.55190235,0.5258312,0.46692437,0.38434914,0.37813962,0.4389329,0.6854302,0.90177053,0.86669225,0.881751,0.6060708,0.8759439,0.08931269,0.08914126,0.08917099,0.089754954,0.09221065,0.10797046
629e69a631fd4e0001110219,GRAVES JANE M `B` - 1WB  [42-389-36192-00-00],42-389-36192-00-00,,Diamondback Rscs,WCBU,10078,10078,2018.4166,19913864,23410896,77.862885,11120.5,,-11493073,3679326,-11493073,-11492969,-11492965,-11492549,-11492158,3679326,3679305.5,3679380.8,3681242,3683119,707.6601,-919.9231,-2504.6238,-2632.6565,-2634.4976,31.35797,-103.24403,0.12782712,0.12782712,,,1,1,0,52,,,,,,297511.94,57164.73,0,0,97039,157671,232365,880.25806,591361,866601,1440003,6163.8066,142638,271340,415178,1350.2903,657341.94,1252102.5,4474918,1056.3099,1.3,0.76588404,0.06,1620.3484,1.3,0.71344393,0.06,7396.568,1.5,0.7912468,0.06512033,317.75296,121,125.16587,18.34452,62a9e54eb2ddf80001365b8b,629e707d31fd4e000111fe22,62a9321cf08d5a0001797a74,2478.7202,,2501.7659,0.5575215,2312,2312,0.125,0.16666667,0.33333334,0,1,912.53064,,954.1204,1.0146033,0,0,0.125,0.16666667,0.33333334,0,1,,,,,,,,,,,0,912.53064,,954.1204,0.85018575,0,2312,0.375,0.5,0.6666667,0.33333334,3,True,True,True,True,1975.9738,2322.9705,143.51039,65.22543,124.241165,444.02838,0.10481345,0.16078074,0.73393214,REEVES (DB),,Delaware,2018,2018.4166,,,,,,,,1695.6255,2500,75.95893,,2,0,0.19214264,0,0,0,0,0,0,2.3229373,1.5365546,1.4499862,1.5903964,2.442078,0.6003954,1380.306,2001.0386,3262.8914,1470.2781,3262.8914,2001.0386,0.23852849,0.24687576,0.29067782,0.24341345,0.19739355,0.2719118,0.52596885,0.53182214,0.55424845,0.3953591,0.35279524,0.49358216,0.91595584,0.91947526,0.9890136,0.9885042,0.9952709,0.9601573,0.096952386,0.11684889,0.08595062,0.092295915,0.07863719,0.10498887
629e69a631fd4e000111021c,STALLCUP RAYMOND 33-37 - 1H  [42-475-36051-00-00],42-475-36051-00-00,,ConocoPhillips,TBSG4,6587,6587,2013.0834,,,49.209076,10555.833,,-11509075,3688937,-11509075,-11509066,-11509057,-11508308,-11507271,3688937,3688950,3688950.5,3689808.2,3691014.8,785.6888,-569.8522,-1925.7234,-2427.277,-2444.1638,31.431667,-103.38778,0.25964904,0.25964904,,,0,0,1,108,1.0995038,1.4937103,1.0816883,0.8037196,Neutral,352121,51573.77,0,0,91298,154721,232668,625.9667,366312,601309,848331,2527.5667,333479,554123,842729,2326.8333,739056.75,3915720.5,2556435,751.16,1.1061225,0.6107393,0.06,2792.2,1.1458882,0.46812156,0.06,3033.08,1.3583019,0.6965744,0.065242015,322.3162,87,257.4188,90.27953,62a9e54eb2ddf80001365b8c,629e712f31fd4e0001121981,62a9322af08d5a000179857a,,,,,,,,,,,0,,,,,,,,,,,0,1835.8717,,1835.8784,1.053549,638,638,0.125,0.16666667,0,0,1,1835.8717,,1835.8784,1.053549,638,638,0.125,0.16666667,0,0,1,True,True,True,True,,,347.69833,112.199295,594.4619,388.1031,0.11403673,0.42389554,0.46046457,WARD (DB),,Delaware,2012.8334,2013.0834,,,,,,,,2500,2500,,,3,0,0.14646603,0,0,0,0,0,0,3.035311,1.8550776,2.1980448,1.8222339,3.4545276,0.72472733,4133.4365,3195.1775,3122.0378,3507.6792,3122.0378,3195.1775,0.22132315,0.23296109,0.25675574,0.21562919,0.21242367,0.233715,0.5383341,0.49403092,0.5411207,0.33027533,0.30683812,0.40857285,0.8333956,0.8371302,0.87915295,0.9511643,0.9662889,0.92117244,0.0917381,0.10889734,0.07687853,0.08935941,0.079026245,0.10087079
629e69a631fd4e000111021f,RAGAN SMITH STATE 36-37 UNIT A - 7H  [42-389-36830-00-00],42-389-36830-00-00,,Chevron,WCA,9552,9552,2018.6666,24976104,19748494,-101.11346,10629.218,,-11515365,3677129,-11515365,-11515442,-11515487,-11515804,-11516170,3677129,3677245.5,3677211.5,3675418.5,3673591.5,793.004,-784.4846,-2368.5261,-2443.1638,-2444.6062,31.341114,-103.44428,0.30954513,0.30954513,,,3,3,1,136,1.5373828,1.6262921,1.5255067,0.6397122,Neutral,332756.84,51418.79,0,0,123221,167951,196666,802.0968,348543,471524,544345,2246.3225,230104,352564,493094,1336.5807,469210.22,1726726.4,1147680.1,962.5161,1.3,0.82809305,0.06,1603.8967,1.3,0.60685676,0.06,2695.5872,1.2428571,0.8538916,0.06512033,319.79257,60,100.56735,45.086414,62a9e54eb2ddf80001365b8d,629e709631fd4e000112060e,62a9321ef08d5a0001797c50,1461.98,,1462.4247,0.48193425,100,1438,0.125,0.16666667,0,0,2,626.8747,,664.5416,0.9866445,-84,-84,0.375,0.5,0.6666667,0,3,2471.5461,,2488.6096,0.8587762,181,181,0.125,0.16666667,0,0.33333334,1,626.8622,,664.52985,0.8616552,-84,1438,0.75,1,0.6666667,0.6666667,9,True,True,True,True,2614.7512,2067.4722,145.65376,49.121674,180.77118,120.150764,0.10076592,0.16791214,0.28220135,REEVES (DB),,Delaware,2018.5,2018.9166,,,,,,,,1245.7382,1380.4553,23.589323,,2,0,0.15452361,0,0,0,0,0,0,3.4209673,1.6971866,1.4649708,1.3087518,2.796298,0.6022859,2231.7168,1971.9211,1312.1923,1907.8353,1312.1923,1971.9211,0.32222158,0.2696364,0.29961404,0.3446037,0.25041145,0.27300352,0.4585703,0.5539781,0.579436,0.32531354,0.3832953,0.5626964,0.92177176,0.87423724,0.9179452,0.9470457,0.919946,0.78063786,0.10538581,0.09806746,0.08090566,0.08897785,0.08609097,0.090172336
629e69a631fd4e0001110222,GAUCHO STATE 15 - 2H  [42-389-33946-00-00],42-389-33946-00-00,,Chevron,WCA,4447,4447,2013.9166,,,80.002266,10678.361,,-11511269,3674793.5,-11511269,-11511269,-11511261,-11511201,-11510946,3674793.5,3674793.5,3674799.2,3675344.5,3676725.8,795.4424,-411.70117,-1618.8164,-2459.9941,-2454.0635,31.323195,-103.407486,0.7127065,0.7127065,,,1,0,0,84,,,,,,345592.3,52718.188,0,0,38634,55072,75314,422.6129,75968,98651,118299,846.25806,45034,88039,134324,478.35483,224132.58,580500.56,289884.7,507.13547,1.2969518,0.82934296,0.06,574.02625,1.3,0.6371974,0.06,1015.5094,1.4549291,0.90497535,0.06828372,319.12827,121,40.71799,101.0116,62a9e54eb2ddf80001365b8e,629e6fe431fd4e000111e6c5,62a93215f08d5a0001797431,,,,,,,,,,,0,1505.8619,,1506.1958,0.86992955,-61,-61,0.125,0.16666667,0,0,1,,,,,,,,,,,0,1502.8058,,1503.1388,0.83846015,-61,61,0.25,0.33333334,0,0,2,True,True,True,True,,,141.72958,50.40085,130.53757,65.18657,0.114039905,0.12908168,0.22835831,REEVES (DB),,Delaware,2013.9166,2013.9166,,,,,,,,1505.8619,1505.8619,,,2,0,0.15254445,0,0,0,0,0,0,2.9200525,1.7418649,1.0471672,1.5299824,2.54179,0.81129986,1919.9216,2034.2953,2041.431,2572.3716,2041.431,2034.2953,0.2875279,0.2721407,0.27045316,0.3112787,0.21707928,0.29787084,0.4621331,0.5469527,0.49665955,0.34675288,0.40144917,0.5008578,0.8283075,0.92944115,0.90213525,0.9599147,0.9892123,0.85493803,0.105182864,0.09559737,0.08913018,0.07889335,0.08861115,0.09990702
629e69a631fd4e0001110225,CHEVRON MINERALS 5 - 6H  [42-389-34190-00-00],42-389-34190-00-00,,OXY,WCA,3665,3665,2015.25,7847210,6653139,91.45134,10550.499,,-11515537,3670170.2,-11515537,-11515520,-11515535,-11515539,-11515582,3670170.2,3670200,3670171.2,3670542.8,3671874.8,790.5656,-347.37906,-1485.8285,-2419.8894,-2433.6384,31.287708,-103.44583,0.53032696,0.53032696,,,2,0,0,42,,,,,,407241,67041.85,0,0,62509,90164,131736,591.5484,90058,90058,127922,913.9677,102514,157337,211684,1292.7097,367569.03,496947.44,452583.16,709.8581,1.2595246,0.8019661,0.06,1551.2516,0.9632653,0.86453867,0.06,1096.7612,0.41428572,0.5462376,0.06512033,319.86508,132,67.12433,75.792816,62a9e54eb2ddf80001365b8f,629e700b31fd4e000111ea69,62a93216f08d5a000179749f,,,,,,,,,,,0,214.81308,587.39294,311.26236,0.86344343,0,0,0.375,0.33333334,0,1,2,,,,,,,,,,,0,214.80812,587.3929,311.2589,0.8316521,0,0,0.625,0.5,0.6666667,1,4,True,True,True,True,2141.1213,1815.3176,142.91714,100.29169,135.59276,123.4879,0.1936857,0.42326102,0.29925272,REEVES (DB),,Delaware,2014.8334,2015.25,,,,,,,,137.72432,2500,,,2,0,0.16462451,0,0,0,0,0,0,2.9213626,1.5375589,1.3951291,1.2066282,2.6957662,0.4188961,1938.743,1953.9257,1754.8336,1582.3512,1754.8336,1953.9257,0.34793472,0.2871414,0.28640035,0.33491272,0.25348264,0.2757763,0.49707392,0.47839543,0.49656713,0.28505793,0.35280937,0.55188227,0.9412218,0.8537383,0.8866817,0.94419694,0.9574459,0.89406043,0.11166443,0.09897699,0.084525846,0.08849925,0.09115831,0.09965183
629e69a631fd4e0001110227,HERD 20 - 4H  [42-389-38513-00-00],42-389-38513-00-00,,Upcurve Energy,WCA,9504,9504,2021.25,22521618,18811472,-89.82911,9928.817,,-11539123,3672478,-11539123,-11539219,-11539252,-11539243,-11539239,3672478,3672534.2,3672383.2,3670583.5,3668781.2,837.8096,-690.2831,-2160.798,-2194.317,-2188.4158,31.305424,-103.65771,0.108622976,0.108622976,,,1,2,0,76,,,,,,294871.22,45970.895,0,0,70975,,,387.4516,0,,,0,125374,,,625.29034,748984.8,2559723.5,0,763.5097,1.3,0.6615053,0.06,1507.4674,1.3,0.45556352,0.06,,,,,318.77887,48,139.33652,16.979513,62a9e54eb2ddf80001365b90,629e711d31fd4e000112172d,62a93225f08d5a000179818b,,503.8041,508.3716,0.5847762,639,639,0.25,0.16666667,0,0.6666667,1,1151.1864,,1154.9116,0.6204109,0,0,0.125,0.16666667,0,0,1,,,,,,,,,,,0,1151.1864,503.8041,508.3716,0.67092454,0,639,0.5,0.5,0,0.6666667,3,True,True,True,True,2369.699,1979.3215,156.31602,78.80733,269.33118,0,0.08033562,0.158614,,REEVES (DB),,Delaware,2019.9166,2021.25,,,,,,,,718.5807,936.56213,43.482548,20.99384,5,0,0.1559016,0,0,0,0,0,0,3.021025,1.6512917,1.4599316,1.8536829,2.785732,0.69175357,4034.2275,1602.9094,10891.9,9845.475,10891.9,1602.9094,0.2776404,0.24782166,0.27109307,0.27384895,0.15797265,0.22524363,0.53258723,0.55889976,0.6222433,0.49477237,0.52500176,0.4947467,0.78170115,0.9274215,0.690547,0.7402063,0.79487914,0.82679003,0.085997306,0.084898256,0.061748944,0.052545436,0.073488146,0.09373817
629e69a631fd4e000111022b,WHEAT TRUST 1-36 - 1H  [42-475-35895-00-00],42-475-35895-00-00,,OXY,TBSG4,3870,3870,2012.1666,1573844,1215102.6,47.43126,11064.088,,-11517593,3716055.8,-11517593,-11517592,-11517595,-11517400,-11516465,3716055.8,3716058.8,3716059.2,3716310.8,3717336.8,835.98083,-345.9819,-1527.9147,-2526.3608,-2545.782,31.6393,-103.4643,0.0700367,0.0700367,,,2,0,0,110,,,,,,349642.16,50813.164,0,0,37588,58297,83581,135.51724,76096,117507,163447,282.13794,70095,102074,137049,339.3871,255928.05,419363.6,397783.5,385.56,1.2897959,0.7505712,0.06,952.6,1.3,0.82809305,0.06,772.16003,1.5,0.8489276,0.059828263,351.24875,57,305.4179,23.001406,62a9e54eb2ddf80001365b91,629e713331fd4e00011219e1,62a93229f08d5a0001798520,,,,,,,,,,,0,1752.4352,,1754.1667,0.7339547,-29,0,0.25,0.33333334,0,0,2,,,,,,,,,,,0,1752.4352,,1754.1667,0.7636686,-29,29,0.25,0.33333334,0,0,4,True,True,True,True,406.67804,313.98,328.4193,66.13128,108.362686,102.78643,0.099627905,0.24614987,0.19952455,WARD (DB),,Delaware,2012,2012.1666,,,,,,,,1897.7129,2500,,,4,0,0.14532906,0,0,0,0,0,0,2.0869029,1.8655267,1.6182265,1.935194,3.0204499,0.5886185,7728.8535,1962.2482,1136.2867,1370.9111,1136.2867,1962.2482,0.20977964,0.24161038,0.27249503,0.23856033,0.17413245,0.24953339,0.4696023,0.5134276,0.49021852,0.6297081,0.33705717,0.5504078,0.93875575,0.913958,0.8530122,0.97227335,0.8865795,0.8856274,0.117196724,0.10224315,0.075904,0.09546839,0.08578357,0.107655875
629e69a631fd4e000111022c,PERCHERON 46-45 C - 3BS  [42-389-38403-00-00],42-389-38403-00-00,,Diamondback Rscs,TBSG4,9525,9525,2019.9166,,,78.063675,10479.367,,-11498917,3679867.8,-11498917,-11498955,-11499163,-11498784,-11498411,3679867.8,3679862,3679799.8,3681578,3683378,794.22327,-770.6341,-2303.0798,-2394.6165,-2421.969,31.362125,-103.296524,0.7307114,0.7307114,,,3,0,0,86,,,,,,376626.72,55283.37,0,0,140090,189824,247617,1016.35486,636187,785791,1415095,5080.7744,813208,1136949,1683379,6375.355,419396.9,4571925,5166350.5,1219.6259,0.86396223,0.8434204,0.06,7650.426,1.2985238,0.7799191,0.06,6096.929,1.5,0.7015272,0.06512033,317.09036,121,70.50795,191.32251,62a9e54eb2ddf80001365b92,629e710931fd4e0001121439,62a93224f08d5a0001798165,,,,,,,,,,,0,911.3875,,955.04486,0.9418764,0,0,0.375,0.5,0,0.6666667,3,,,,,,,,,,,0,911.3875,,955.04486,0.94869995,0,0,0.75,1,0.6666667,0.6666667,6,True,True,True,True,,,261.83044,44.03117,479.99213,542.399,0.12804471,0.8031943,0.64009756,REEVES (DB),,Delaware,2019.75,2019.9166,,,,,,,,1208.0432,2500,,,2,0,0.14678557,0,0,0,0,0,0,2.639039,1.4917696,1.7775567,1.6015228,2.8632307,0.55941707,1322.5731,3482.1377,10135.835,3783.4888,10135.835,3482.1377,0.19259578,0.21140893,0.25270736,0.23918526,0.18634336,0.21709023,0.5007974,0.46985748,0.48965684,0.40157837,0.34755617,0.46406233,0.81318253,0.9078013,0.9798934,0.9854768,0.9839669,0.927439,0.09627916,0.11578408,0.081123024,0.09255051,0.080638394,0.10580992
629e69a631fd4e0001110230,LONGORIA 11 - 1H  [42-389-34916-00-00],42-389-34916-00-00,,Upcurve Energy,WCA,6902,6902,2015.75,20006014,18839990,-179.91344,9924.677,,-11537535,3668604.8,-11537535,-11537541,-11537573,-11538737,-11540286,3668604.8,3668612.8,3668619.2,3668583.8,3668590,832.9328,-493.2121,-1819.3314,-2196.2441,-2170.48,31.27569,-103.64344,0.3079314,0.3079314,,,0,0,3,56,0.79961395,0.7371871,0.4810018,1.2758604,Neutral,342636.8,51788.008,0,0,43424,65865,124749,395.9,0,0,100202,0,41471,89756,213438,0,225178.11,623391.6,1093542.9,475.07996,0.8,0.74935776,0.06,531.12256,1.0272635,0.47843423,0.06,787.8581,1.1571429,0.3345863,0.06512033,319.6854,139,107.647,47.896828,62a9e54eb2ddf80001365b93,629e702c31fd4e000111ef2e,62a93217f08d5a0001797648,,,,,,,,,,,0,,,,,,,,,,,0,2143.4043,,2143.8552,0.38254443,1034,1034,0.25,0.33333334,0.33333334,0,2,2143.4043,,2143.8552,0.38254443,1034,1034,0.25,0.33333334,0.33333334,0,2,True,True,True,True,2898.582,2729.642,155.54382,32.625053,90.320435,158.43855,0.06883222,0.07695198,0.11414924,REEVES (DB),,Delaware,2015.5834,2015.75,,,,,,,,2500,2500,,,2,0,0.1511455,0,0,0,0,0,0,2.8424768,1.6084838,1.4307431,1.8769435,2.7304912,0.94453704,2811.7744,1666.4412,9096.6455,10069.096,9096.6455,1666.4412,0.27889955,0.2258265,0.27719378,0.27412972,0.16848668,0.19975677,0.550473,0.56881464,0.6259959,0.49409556,0.49273378,0.52047056,0.75662845,0.87630564,0.65296614,0.6991755,0.7955034,0.8057466,0.08615344,0.09135831,0.059396952,0.056567967,0.08131892,0.0909427
629e69a631fd4e0001110239,HEAGNEY 4-48 - 1H  [42-389-33174-00-00],42-389-33174-00-00,,Centennial Resource Development,WCC,4176,4176,2013.0834,,5699780.5,-148.45395,10667.668,,-11533443,3687558.2,-11533443,-11533458,-11533475,-11533822,-11534998,3687558.2,3687550.5,3687551,3687408.2,3686701,827.44635,-347.3414,-1521.947,-2426.1797,-2416.9214,31.421099,-103.606674,0.8038638,0.8038638,,,0,0,2,91,1.0720814,1.0132473,1.0200973,0.9711242,Neutral,292781.2,56249.504,0,0,10976,15745,21782,71.53333,323612,472532,580117,2204.0334,152191,222226,308598,1036.5333,64910.414,962330,887173.75,120.54579,1.3,0.78723466,0.06,1766.7871,1.2897959,0.7774573,0.06,3756.813,1.0119184,0.9360846,0.06512033,312.72754,101,98.0681,401.93192,62a9e54eb2ddf80001365b94,629e6fd231fd4e000111e631,62a93214f08d5a000179735c,,,,,,,,,,,0,,,,,,,,,,,0,1302.6443,,1432.8937,0.5197293,1612,2038,0.125,0.16666667,0,0.33333334,2,1302.6443,,1432.8937,0.5197293,1612,2038,0.125,0.16666667,0,0.33333334,2,True,True,True,True,,1364.89,500,15.543681,230.44301,212.44582,0.02886633,0.42308122,0.89962,REEVES (DB),,Delaware,2012.9166,2013.0834,,,,,,,,2500,2500,,,4,0,0.19212131,0,0,0,0,0,0,3.5273423,0.9634302,1.15132,1.5462344,2.1602619,0.60947454,13072.451,8632.97,11179.171,8528.141,11179.171,8632.97,0.26417142,0.21108447,0.21571456,0.25148788,0.19167008,0.23741755,0.64673597,0.68651265,0.57432044,0.2852514,0.49058542,0.37180585,0.7796002,0.9227623,0.9124656,0.88766664,0.74144673,0.8380702,0.090564154,0.087291,0.07525029,0.0712972,0.07895433,0.09591685
629e69a631fd4e000111023a,ROCA 34-159 UNIT - 3H  [42-475-36796-00-00],42-475-36796-00-00,,OXY,WCBU,3988,3988,2015.25,6304260,5920029,-132.08977,11473.114,,-11501855,3696889.2,-11501855,-11501869,-11501868,-11502196,-11503175,3696889.2,3696919,3696914.5,3696751.2,3695669.5,837.8096,-405.7507,-1649.7233,-2671.9133,-2653.3528,31.4926,-103.32292,0.49738565,0.49738565,,,0,3,4,131,1.0598632,3.2008405,1.0857205,0.77877474,Neutral,229165.08,49136.977,0,0,14964,26685,86125,107.09677,55430,57054,327063,428.3871,11057,21683,57928,153.12903,271366.03,452697.16,1384224,485.3999,1.3,0.81746787,0.06,916.0258,1.3,0.90549046,0.06,3015.08,1.5,0.8506364,0.06512033,323.07013,95,57.51592,56.91758,62a9e54eb2ddf80001365b95,629e714131fd4e0001121b5a,62a9322cf08d5a00017987b9,1410.7406,463.0785,465.3509,0.9980799,758,758,0.375,0.33333334,1,0,3,,,,,,,,,,,0,665.01794,,688.4796,0.94867855,915,1736,0.25,0.33333334,0,0,4,665.01794,463.0785,465.3509,0.96985054,758,1736,0.625,0.6666667,1,0,7,True,True,True,True,1580.8074,1484.4606,114.4335,68.04565,113.51483,347.0973,0.12171512,0.22969554,0.7560381,WARD (DB),,Delaware,2014.8334,2015.25,,,,,,,,1005.05273,2500,24.90349,24.90349,20,0,0.21441738,0,0,0,0,0,0,2.4626236,1.835256,1.8004512,2.1503365,3.2257245,0.6832518,3967.485,1565.4769,1379.6844,1478.6146,1379.6844,1565.4769,0.17906699,0.20057176,0.19777814,0.22607936,0.21009131,0.21511658,0.5718827,0.56850994,0.5066223,0.45766142,0.38305965,0.51686716,0.7778738,0.86192244,0.94191813,0.9664927,0.82935923,0.8959227,0.08054892,0.09141274,0.07812015,0.08343162,0.074053615,0.094400875
629e69a631fd4e0001110242,THE SPHINX - 753H  [42-389-37206-00-00],42-389-37206-00-00,,ConocoPhillips,TBSG4,9679,9679,2019.1666,20075138,19159990,78.231415,10506.351,,-11509940,3684210.8,-11509940,-11509932,-11509938,-11509547,-11509179,3684210.8,3684230.5,3684323.8,3686118.8,3687941,793.9184,-787.23694,-2356.4143,-2408.8564,-2402.822,31.395432,-103.39555,0.25971392,0.25971392,,,3,5,0,151,,,,,,262207.7,39111.723,0,0,51475,90840,145815,317.12903,248394,459478,809006,1830.5333,120506,243094,487972,790.8387,401266.44,1850368.6,2786451.2,348.8432,0.83886445,0.4961279,0.06,1028.0903,1.3,0.45556352,0.06,1626.6,0.813712,0.35164887,0.06512033,320.3898,118,240.40013,84.33937,62a9e54eb2ddf80001365b96,629e70e231fd4e0001120ec5,62a93220f08d5a0001797dd7,421.42688,,473.20892,0.8892738,153,1888,0.375,0.5,0,0.6666667,5,1414.9885,511.48776,519.70325,1.0126616,-28,0,0.375,0.33333334,0,0.6666667,3,,,,,,,,,,,0,421.42688,511.48776,473.20892,0.94874233,-28,1888,0.875,0.8333334,0.6666667,1,11,True,True,True,True,2074.092,1979.5424,324.7395,41.457428,191.17354,287.88626,0.036041245,0.10621865,0.16805455,REEVES (DB),,Delaware,2018.75,2019.1666,,,,,,,,1182.1304,1438.1859,20.625872,,3,0,0.14916314,0,0,0,0,0,0,3.1211295,1.6910415,1.8912259,1.4300568,3.211721,0.6136821,3445.6995,2713.0583,2698.1948,3176.77,2698.1948,2713.0583,0.26007715,0.24084252,0.23645967,0.26001787,0.26385924,0.28224254,0.54668677,0.46901557,0.5794297,0.3146139,0.35673273,0.3751613,0.84321344,0.72641283,0.84605676,0.83681923,0.9487191,0.7449153,0.09193443,0.09062422,0.06556583,0.08080483,0.0656757,0.09019044
